Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_frequently,BusinessTravel_Travel_rarely,Department_Research & development,EducationField_Life sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical degree,Gender_Male,JobRole_Human resources,JobRole_Laboratory technician,JobRole_Manager,JobRole_Manufacturing director,JobRole_Research director,JobRole_Research scientist,JobRole_Sales representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
33.0,1146,25.0,3,1,1220,2,82,3,2,3,4539.0,4905,1,12,3,1,80,1,10,3,2,10.0,7.0,0.0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
36.0,917,6.0,4,1,1221,3,60,1,1,3,2741.0,6865,1,14,3,3,80,1,7,4,3,7.0,7.0,1.0,7,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
30.0,853,7.0,4,1,1224,3,49,3,2,3,3491.0,11309,1,13,3,1,80,3,10,4,2,10.0,7.0,7.5,9,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
44.0,200,29.0,4,1,1225,4,32,3,2,4,4541.0,7744,1,25,4,2,80,0,20,3,3,18.0,11.0,7.5,17,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
20.0,654,21.0,3,1,1226,3,43,4,1,4,2678.0,5050,1,17,3,4,80,0,2,2,3,2.0,1.0,2.0,2,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
46.0,150,2.0,4,1,1228,4,60,3,2,4,7379.0,17433,2,11,3,3,80,1,12,3,2,6.0,3.0,1.0,4,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
42.0,179,2.0,5,1,1231,4,79,4,2,1,6272.0,12858,7,16,3,1,80,1,10,3,4,4.0,3.0,0.0,3,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False
60.0,696,7.0,4,1,1233,2,52,4,2,4,5220.0,10893,0,18,3,2,80,1,12,3,3,11.0,7.0,1.0,9,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
32.0,116,13.0,3,1,1234,3,77,2,1,2,2743.0,7331,1,20,4,3,80,1,2,2,3,2.0,2.0,2.0,2,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
32.0,1316,2.0,2,1,1235,4,38,3,2,3,4998.0,2338,4,14,3,4,80,0,10,2,3,8.0,7.0,0.0,7,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
36.0,363,1.0,3,1,1237,3,77,1,3,1,10252.0,4235,2,21,4,3,80,1,17,2,3,7.0,7.0,7.0,7,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
33.0,117,9.0,3,1,1238,1,60,3,1,4,2781.0,6311,0,13,3,2,80,1,15,5,3,14.0,10.0,4.0,10,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
40.0,107,10.0,3,1,1239,2,84,2,2,2,6852.0,11591,7,12,3,2,80,1,7,2,4,5.0,1.0,1.0,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25.0,1356,10.0,4,1,1240,3,57,3,2,4,4950.0,20623,0,14,3,2,80,0,5,4,3,4.0,3.0,1.0,1,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
30.0,1465,1.0,3,1,1241,4,63,3,1,2,3579.0,9369,0,21,4,1,80,1,12,2,3,11.0,9.0,5.0,7,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True
42.0,458,26.0,5,1,1242,1,60,3,3,1,13191.0,23281,3,17,3,3,80,0,20,6,3,1.0,0.0,0.0,0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
35.0,1212,8.0,2,1,1243,3,78,2,3,4,10377.0,13755,4,11,3,2,80,1,16,6,2,13.0,2.0,4.0,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
27.0,1103,14.0,3,1,1244,1,42,3,1,1,2235.0,14377,1,14,3,4,80,2,9,3,2,9.0,7.0,6.0,8,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
54.0,966,1.0,4,1,1245,4,53,3,3,3,10502.0,9659,7,17,3,1,80,1,33,2,1,5.0,4.0,1.0,4,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
44.0,1117,2.0,1,1,1246,1,72,4,1,4,2011.0,19982,1,13,3,4,80,1,10,5,3,10.0,5.0,7.0,7,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
19.0,504,10.0,3,1,1248,1,96,2,1,2,1859.0,6148,1,25,4,2,80,0,1,2,4,1.0,1.0,0.0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True
29.0,1010,1.0,3,1,1249,1,97,3,1,4,3760.0,5598,1,15,3,1,80,3,3,5,3,3.0,2.0,1.0,2,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
54.0,685,3.0,3,1,1250,4,85,3,4,4,16581.0,23474,3,14,3,1,80,0,36,2,3,10.0,9.0,0.0,9,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
31.0,1332,11.0,2,1,1251,3,80,3,2,1,6833.0,17089,1,12,3,4,80,0,6,2,2,6.0,5.0,0.0,1,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True
31.0,1062,24.0,3,1,1252,3,96,2,2,1,6812.0,17198,1,19,3,2,80,0,10,2,3,10.0,9.0,1.0,8,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
59.0,326,3.0,3,1,1254,3,48,2,2,4,5171.0,16490,5,17,3,4,80,0,13,2,3,6.0,1.0,0.0,5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
43.0,920,3.0,3,1,1255,3,96,1,5,4,16581.0,18625,3,14,3,2,80,1,25,2,3,8.0,7.0,0.0,7,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
49.0,1098,4.0,2,1,1256,1,85,2,5,3,16581.0,12124,2,13,3,3,80,1,23,2,4,1.0,0.0,0.0,0,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
36.0,469,3.0,3,1,1257,3,46,3,1,2,3692.0,9256,1,12,3,3,80,0,12,2,2,11.0,10.0,0.0,7,True,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
48.0,969,2.0,2,1,1258,4,76,4,1,2,2559.0,16620,5,11,3,3,80,0,7,4,2,1.0,0.0,0.0,0,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False
27.0,1167,4.0,2,1,1259,1,76,3,1,3,2517.0,3208,1,11,3,2,80,3,5,2,3,5.0,3.0,0.0,3,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
29.0,1329,7.0,3,1,1260,3,82,3,2,4,6623.0,4204,1,11,3,2,80,2,6,2,3,6.0,0.0,1.0,0,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
48.0,715,1.0,3,1,1263,4,76,2,5,4,16581.0,8733,6,12,3,3,80,0,25,3,4,1.0,0.0,0.0,0,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
29.0,694,1.0,3,1,1264,4,87,2,4,4,16124.0,3423,3,14,3,2,80,2,9,2,2,7.0,7.0,1.0,7,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
34.0,1320,20.0,3,1,1265,3,89,4,1,3,2585.0,21643,0,17,3,4,80,0,2,5,2,1.0,0.0,0.0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
44.0,1099,5.0,3,1,1267,2,88,3,5,2,16581.0,8751,7,11,3,3,80,1,26,5,3,18.0,9.0,3.0,10,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
33.0,536,10.0,5,1,1268,4,82,4,3,3,8380.0,21708,0,14,3,4,80,2,10,3,3,9.0,8.0,0.0,8,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
19.0,265,25.0,3,1,1269,2,57,4,1,4,2994.0,21221,1,12,3,4,80,0,1,2,3,1.0,0.0,0.0,1,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
23.0,373,1.0,2,1,1270,4,47,3,1,3,1223.0,16901,1,22,4,4,80,1,1,2,3,1.0,0.0,0.0,1,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
25.0,599,24.0,1,1,1273,3,73,1,1,4,1118.0,8040,1,14,3,4,80,0,1,4,3,1.0,0.0,1.0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True
26.0,583,4.0,2,1,1275,3,53,3,1,4,2875.0,9973,1,20,4,2,80,0,8,2,2,8.0,5.0,2.0,2,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True
45.0,1449,2.0,3,1,1277,1,94,1,5,2,16581.0,2493,2,16,3,1,80,0,26,2,3,18.0,10.0,1.0,11,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
55.0,177,8.0,1,1,1278,4,37,2,4,2,13577.0,25592,1,15,3,4,80,1,34,3,3,18.0,9.0,7.5,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
21.0,251,10.0,2,1,1279,1,45,2,1,3,2625.0,25308,1,20,4,3,80,0,2,2,1,2.0,2.0,2.0,2,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
46.0,168,4.0,2,1,1280,4,33,2,5,2,16581.0,9946,2,14,3,3,80,1,26,2,3,11.0,4.0,0.0,8,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
34.0,131,2.0,3,1,1281,3,86,3,2,1,4538.0,6039,0,12,3,4,80,0,4,3,3,3.0,2.0,0.0,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
51.0,237,9.0,3,1,1282,4,83,3,5,2,16581.0,19196,4,24,4,1,80,1,31,5,2,18.0,10.0,7.5,10,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
59.0,1429,18.0,4,1,1283,4,67,3,3,4,10512.0,20002,6,12,3,4,80,0,25,6,2,9.0,7.0,5.0,4,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
34.0,135,19.0,3,1,1285,3,46,3,2,2,4444.0,22534,4,13,3,3,80,2,15,2,4,11.0,8.0,5.0,10,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
28.0,791,1.0,4,1,1286,4,44,3,1,3,2154.0,6842,0,11,3,3,80,0,5,2,2,4.0,2.0,0.0,2,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True
44.0,1199,4.0,2,1,1288,3,92,4,5,1,16581.0,17477,1,14,3,4,80,2,26,4,2,18.0,9.0,7.5,13,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
34.0,648,11.0,3,1,1289,3,56,2,2,2,4490.0,21833,4,11,3,4,80,2,14,5,4,10.0,9.0,1.0,8,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
35.0,735,6.0,1,1,1291,3,66,3,1,3,3506.0,6020,0,14,3,4,80,0,4,3,3,3.0,2.0,2.0,2,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
42.0,603,7.0,4,1,1292,2,78,4,2,2,2372.0,5628,6,16,3,4,80,0,18,2,3,1.0,0.0,0.0,0,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
43.0,531,4.0,4,1,1293,4,56,2,3,4,10231.0,20364,3,14,3,4,80,0,23,3,4,18.0,7.0,7.5,17,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
36.0,429,2.0,4,1,1294,3,53,3,2,2,5410.0,2323,9,11,3,4,80,0,18,2,3,16.0,14.0,5.0,12,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
44.0,621,15.0,3,1,1295,1,73,3,3,4,7978.0,14075,1,11,3,4,80,1,10,2,3,10.0,7.0,0.0,5,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
28.0,193,2.0,3,1,1296,4,52,2,1,4,3867.0,14222,1,12,3,2,80,1,2,2,3,2.0,2.0,2.0,2,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
51.0,968,6.0,2,1,1297,2,40,2,1,3,2838.0,4257,0,14,3,2,80,0,8,6,2,7.0,0.0,7.0,7,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
30.0,879,9.0,2,1,1298,3,72,3,2,3,4695.0,12858,7,18,3,3,80,0,10,3,3,8.0,4.0,1.0,7,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
29.0,806,7.0,3,1,1299,2,39,3,1,3,3339.0,17285,3,13,3,1,80,2,10,2,3,7.0,7.0,7.0,7,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
28.0,640,1.0,3,1,1301,4,84,3,1,1,2080.0,4732,2,11,3,2,80,0,5,2,2,3.0,2.0,1.0,2,False,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
25.0,266,1.0,3,1,1303,4,40,3,1,2,2096.0,18830,1,18,3,4,80,0,2,3,2,2.0,2.0,2.0,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
32.0,604,8.0,3,1,1304,3,56,4,2,4,6209.0,11693,1,15,3,3,80,2,10,4,4,10.0,7.0,0.0,8,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
45.0,364,25.0,3,1,1306,2,83,3,5,2,16581.0,13035,3,22,4,3,80,0,22,4,3,0.0,0.0,0.0,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
39.0,412,13.0,4,1,1307,3,94,2,4,2,16581.0,17334,6,13,3,4,80,2,21,4,3,18.0,9.0,7.5,2,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
58.0,848,23.0,4,1,1308,1,88,3,1,3,2372.0,26076,1,12,3,4,80,2,2,3,3,2.0,2.0,2.0,2,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
32.0,1089,7.0,2,1,1309,4,79,3,2,3,4883.0,22845,1,18,3,1,80,1,10,3,3,10.0,4.0,1.0,1,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
39.0,360,23.0,3,1,1310,3,93,3,1,1,3904.0,22154,0,13,3,1,80,0,6,2,3,5.0,2.0,0.0,3,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
30.0,1138,6.0,3,1,1311,1,48,2,2,4,4627.0,23631,0,12,3,1,80,1,10,6,3,9.0,2.0,6.0,7,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
36.0,325,10.0,4,1,1312,4,63,3,3,3,7094.0,5747,3,12,3,1,80,0,10,0,3,7.0,7.0,1.0,7,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
46.0,991,1.0,2,1,1314,4,44,3,1,1,3423.0,22957,6,12,3,3,80,0,10,3,4,7.0,6.0,5.0,7,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28.0,1476,1.0,3,1,1315,3,55,1,2,4,6674.0,16392,0,11,3,1,80,3,10,6,3,9.0,8.0,7.0,5,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
50.0,1322,28.0,3,1,1317,4,43,3,4,1,16581.0,22422,4,11,3,2,80,0,25,2,3,3.0,2.0,1.0,2,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
40.0,299,25.0,4,1,1318,4,57,2,3,2,9094.0,17235,2,12,3,3,80,0,9,2,3,5.0,4.0,1.0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True
52.0,1030,5.0,3,1,1319,2,64,3,3,2,8446.0,21534,9,19,3,3,80,0,10,2,2,8.0,7.0,7.0,7,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
30.0,634,17.0,4,1,1321,2,95,3,3,1,11916.0,25927,1,23,4,4,80,2,9,2,3,9.0,1.0,0.0,8,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
39.0,524,18.0,2,1,1322,1,32,3,2,3,4534.0,13352,0,11,3,1,80,0,9,6,3,8.0,7.0,1.0,7,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
31.0,587,2.0,4,1,1324,4,57,3,3,3,9852.0,8935,1,19,3,1,80,1,10,5,2,10.0,8.0,7.5,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
41.0,256,10.0,2,1,1329,3,40,1,2,2,6151.0,22074,1,13,3,1,80,0,19,4,3,18.0,2.0,7.5,9,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
31.0,1060,1.0,3,1,1331,4,54,3,1,2,2302.0,8319,1,11,3,1,80,0,3,2,4,3.0,2.0,2.0,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
44.0,935,3.0,3,1,1333,1,89,3,1,1,2362.0,14669,4,12,3,3,80,0,10,4,4,3.0,2.0,1.0,2,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
42.0,495,2.0,1,1,1334,3,37,3,4,3,16581.0,26582,0,13,3,4,80,0,21,3,2,18.0,8.0,2.0,10,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
55.0,282,2.0,2,1,1336,4,58,1,5,3,16581.0,6992,4,14,3,4,80,1,23,5,3,18.0,9.0,7.5,11,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
56.0,206,8.0,4,1,1338,4,99,3,5,2,16581.0,4022,6,14,3,1,80,0,36,4,3,7.0,3.0,7.0,7,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
40.0,458,16.0,2,1,1340,3,74,3,1,3,3544.0,8532,9,16,3,2,80,1,6,0,3,4.0,2.0,0.0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
34.0,943,9.0,3,1,1344,4,86,3,3,4,8500.0,5494,0,11,3,4,80,1,10,0,2,9.0,7.0,1.0,6,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40.0,523,2.0,3,1,1346,3,98,3,2,4,4661.0,22455,1,13,3,3,80,0,9,4,3,9.0,8.0,7.5,8,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
41.0,1018,1.0,3,1,1349,3,66,3,2,1,4103.0,4297,0,17,3,4,80,1,10,2,3,9.0,3.0,1.0,7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,482,4.0,4,1,1350,3,87,3,2,3,4249.0,2690,1,11,3,2,80,0,9,3,3,9.0,6.0,1.0,1,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True
51.0,770,5.0,3,1,1352,3,84,3,4,2,14026.0,17588,1,11,3,2,80,1,33,2,3,18.0,9.0,0.0,10,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
38.0,1009,2.0,2,1,1355,2,31,3,2,1,6893.0,19461,3,15,3,4,80,1,11,3,3,7.0,7.0,1.0,7,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34.0,507,15.0,2,1,1356,3,66,3,2,1,6125.0,23553,1,12,3,4,80,0,10,6,4,10.0,8.0,7.5,6,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
25.0,882,19.0,1,1,1358,4,67,3,1,4,3669.0,9075,3,11,3,3,80,3,7,6,2,3.0,2.0,1.0,2,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
58.0,601,7.0,4,1,1360,3,53,2,3,1,10008.0,12023,7,14,3,4,80,0,31,0,2,10.0,9.0,5.0,9,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
40.0,329,1.0,4,1,1361,2,88,3,1,2,2387.0,6762,3,22,4,3,80,1,7,3,3,4.0,2.0,0.0,3,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
36.0,607,7.0,3,1,1362,1,83,4,2,1,4639.0,2261,2,16,3,4,80,1,17,2,2,15.0,7.0,6.0,13,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
48.0,855,4.0,3,1,1363,4,54,3,3,4,7898.0,18706,1,11,3,3,80,0,11,2,3,10.0,9.0,0.0,8,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
27.0,1291,11.0,3,1,1364,3,98,4,1,4,2534.0,6527,8,14,3,2,80,1,5,4,3,1.0,0.0,0.0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
51.0,1405,11.0,2,1,1367,4,82,2,4,2,13142.0,24439,3,16,3,2,80,0,29,1,2,5.0,2.0,0.0,3,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
18.0,1124,1.0,3,1,1368,4,97,3,1,4,1611.0,19305,1,15,3,3,80,0,0,5,4,0.0,0.0,0.0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
35.0,817,1.0,3,1,1369,4,60,2,2,4,5363.0,10846,0,12,3,2,80,1,10,0,3,9.0,7.0,0.0,0,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
27.0,793,2.0,1,1,1371,4,43,1,2,4,5071.0,20392,3,20,4,2,80,0,8,3,3,6.0,2.0,0.0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
55.0,267,13.0,4,1,1372,1,85,4,4,3,13695.0,9277,6,17,3,3,80,0,24,2,2,18.0,7.0,3.0,8,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True
56.0,1369,23.0,3,1,1373,4,68,3,4,2,13402.0,18235,4,12,3,1,80,1,33,0,3,18.0,14.5,7.5,9,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
34.0,999,26.0,1,1,1374,1,92,2,1,3,2029.0,15891,1,20,4,3,80,3,5,2,3,5.0,4.0,0.0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
40.0,1202,2.0,1,1,1375,2,89,4,2,3,6377.0,13888,5,20,4,2,80,3,15,0,3,12.0,11.0,7.5,8,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
34.0,285,29.0,3,1,1377,2,86,3,2,3,5429.0,17491,4,13,3,1,80,2,10,1,3,8.0,7.0,7.0,7,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
